title_raw,year,journal_raw,doi_raw,pais,adsorbente,analitos,qmax_mg_g,remocion_pct,isoterma,cinetica,phpzc,bet_m2g,ph_operacional,dosis_g_l,tipo_matriz,ciclos_regen,etiqueta,score
Optimized Adsorption of Dyes and Antibiotics onto Natural Acacia Ataxacantha for Water Treatment,2025,ACS Omega,10.1021/acsomega.5c02046,lebanon,,Ciprofloxacino,,,Langmuir,PSO,,,,2.0,,,INCLUIDO_ALTA,72
Efficacy of micro-nano bubble enhanced immobilized Chlorella vulgaris in the removal of typical antibiotics,2025,RSC Advances,10.1039/d5ra02082d,china,,Cloranfenicol,,90.0,,,,,,,,,INCLUIDO_ALTA,50
Spinel-based zinc-doped Co3O4 (ZCO) catalytic membrane for efficient peroxymonosulfate activation and chloroquine phosphate degradation: An atom doping strategy,2025,Environmental Research,10.1016/j.envres.2025.121408,china,,,,,,PFO,,,,,,,INCLUIDO_ALTA,18
Activated char embedded in biodegradable film for antimicrobials removal: Towards sustainable water purification,2025,Journal of Hazardous Materials,10.1016/j.jhazmat.2025.137768,italy,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,52
Impact of flow configuration on microbial ecological processes and health risks in biological activated carbon filters,2025,Chemical Engineering Journal,10.1016/j.cej.2025.163204,china,Carbon activado,,,,,,,,,,,,INCLUIDO_MEDIA,9
Visible-light photocatalytic oxygen activation by oxygen vacancies-rich BiOI for enhanced removal of bisphenol A in water,2025,Environmental Research,10.1016/j.envres.2025.121412,china,,,,90.0,,,,,,,,,INCLUIDO_ALTA,25
Novel carbon nanohair with activated carbon as a 1D-3D composite from olive leaves for antibiotics removal: experimental and DFT investigation,2025,New Journal of Chemistry,10.1039/d5nj00546a,egypt,Carbon activado,Oxitetraciclina; Doxiciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,94
Tetracycline Antibiotic Removal from Water by Wood Filters with Well-Arranged Natural Porous Structure,2025,Langmuir,10.1021/acs.langmuir.5c01502,china,,Tetraciclina,,,,,,,,,Real,,INCLUIDO_ALTA,70
Estrogen Mineralization by a Modular Plug Flow Photocatalytic Reactor,2025,ACS Omega,10.1021/acsomega.4c10469,romania,,Estradiol (E2),,,Langmuir,,,,,,,,INCLUIDO_ALTA,43
"Effective Removal of Tetracycline from Water Using Stable MOF-808: A Comprehensive Investigation on Activation, Stability, and Influencing Parameters",2025,Langmuir,10.1021/acs.langmuir.5c01159,,MOF,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,102
ADSORPTION OF CHLORAMPHENICOL BY SAGO BARK-BASED ACTIVATED CARBON OPTIMIZED BY RESPONSE SURFACE METHODOLOGY,2025,Malaysian Journal of Microscopy,,malaysia,Carbon activado,Cloranfenicol,,,Freundlich,,,,,,,,INCLUIDO_ALTA,65
Novel CoFe-supported UiO-66-derived ZrO2 for rapid activation of peracetic acid for sulfamethoxazole degradation,2025,Environmental Research,10.1016/j.envres.2025.121329,china,MOF,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,21
Highly efficient CuO/Cu@PC composite membranes for the photocatalytic degradation and sorption of roxithromycin from aqueous solutions,2025,Results in Materials,10.1016/j.rinma.2025.100677,kazakhstan,,,,,Freundlich,PSO,,,5.5,,,10.0,INCLUIDO_ALTA,44
Excellent successive photo-induced degradation of tetracycline using CuO/g-C3N4 nanocomposites: Synergistic effects of CuO integration and H2O2 in a photo-Fenton system,2025,Journal of the Taiwan Institute of Chemical Engineers,10.1016/j.jtice.2025.106068,malaysia,Nanocompuesto,Tetraciclina,,,,PFO,,,,,,,INCLUIDO_ALTA,68
Synthesis and Evaluation of ZnFe2O4@Bi2WO6 Nanocomposites Enhanced with Graphene Oxide and Reduced Graphene Oxide: A Novel Approach for Sustainable Photocatalytic Degradation of Organic Pollutant,2025,Journal of Inorganic and Organometallic Polymers and Materials,10.1007/s10904-024-03575-6,,Nanocompuesto,Tetraciclina,,,,PFO,,,,0.1,,,INCLUIDO_ALTA,32
Removal of tetracycline with grape leaves–based biochar: adsorption properties and mechanism,2025,Biomass Conversion and Biorefinery,10.1007/s13399-025-06507-7,china,Biochar,Tetraciclina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,80
Hedgehog-like ZnO nanostructures naturally formed in biochar: An innovative approach for cephalexin removal,2025,"Environmental Nanotechnology, Monitoring and Management",10.1016/j.enmm.2025.101046,mexico,Biochar,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,61
Feedstock selection influences performance and mechanism of DNA adsorption onto biochar,2025,"Environmental Nanotechnology, Monitoring and Management",10.1016/j.enmm.2025.101040,united states,Biochar,,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,89
Experimental and theoretical investigations of crab shell-based CaO nanoparticles for the photodegradation of penicillin G in water,2025,International Journal of Environmental Science and Technology,10.1007/s13762-024-06214-2,nigeria,,,,,Langmuir + Freundlich,,,618.0,,,,,INCLUIDO_ALTA,51
Degradation of tetracycline in water using hydrogen peroxide activated by soybean residue-derived magnetic biochar,2025,Water Science and Engineering,10.1016/j.wse.2024.10.001,viet nam,Biochar,Tetraciclina,,,,,,,,0.75,Sintetica,,INCLUIDO_ALTA,52
Banana peel biochar from pyrolysis for the removal of nitrofurantoin in wastewater,2025,Biomass Conversion and Biorefinery,10.1007/s13399-024-06303-9,brazil,Biochar,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,69
Porphyrinic based hydrogen-bonded organic framework/TiO2 nanocomposites for efficient photocatalytic degradation of sulfadiazine,2025,Journal of Environmental Sciences (China),10.1016/j.jes.2024.05.015,china,,,,,,,,,,,,,INCLUIDO_ALTA,24
Facile synthesis of boron-doped porous biochar as a metal-free adsorbent for efficient removal of aqueous tetracycline antibiotics,2025,Journal of Environmental Sciences (China),10.1016/j.jes.2024.04.044,china,Biochar,Tetraciclina,,,,,,933.39,,,,,INCLUIDO_ALTA,91
Physicochemical Analysis of Wastewater through Moringa oliefera and Azadirachta indica Biochars: A Nature-based Solution,2025,Water and Energy International,,,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,49
"Synthesis, Characterization, and Evaluation of Nano MgO/bentonite Composite for Efficient AMOX Adsorption from Wastewater",2025,International Journal of Design and Nature and Ecodynamics,10.18280/ijdne.200606,iraq,Arcilla/Zeolita,Amoxicilina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,85
Study on norfloxacin removal from water using a coupled ozone pre-oxidation-adsorption coagulation process,2025,Journal of Safety and Environment,10.13637/j.issn.1009-6094.2024.1630,,Carbon activado,Norfloxacino,,,,,,,,,,,INCLUIDO_ALTA,87
Machine Learning-Based Process Optimization for Adsorption Removal of Emerging Contaminant (Tetracycline) From Aqueous Solution Onto Zinc Chloride Activated Biomass (Cassava Peels),2025,Remediation,10.1002/rem.70026,ethiopia,Carbon activado,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,82
Evaluation of the Potential of Metal–Organic Compounds ZIF-8 and F300 in a Membrane Filtration–Adsorption Process for the Removal of Antibiotics from Water,2025,Antibiotics,10.3390/antibiotics14060619,poland,MOF,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,105
The Efficient Degradation of Oxytetracycline in Wastewater Using Fe/Mn-Modified Magnetic Oak Biochar: Pathways and Mechanistic Investigation,2025,Magnetochemistry,10.3390/magnetochemistry11060049,china,Biochar,Oxitetraciclina,,,,PFO,,,,0.2,Real,,INCLUIDO_ALTA,50
"Efficient Removal of Ciprofloxacin from Water Using High-Surface-Area Activated Carbon Derived from Rice Husks: Adsorption Isotherms, Kinetics, and Thermodynamic Evaluation",2025,Molecules,10.3390/molecules30122501,,Carbon activado,Ciprofloxacino,,,Freundlich,PSO,,1539.7,,,,,INCLUIDO_ALTA,90
β-Cyclodextrin Functionalization of Nitrogen-Doped Graphene to Enhance Dispersibility and Activate Persulfate for Trace Antibiotic Degradation in Water,2025,Catalysts,10.3390/catal15060541,china,,Sulfametoxazol; Cloranfenicol,,,,,,,,,,,INCLUIDO_ALTA,70
A Mini-Review of Sludge-Derived Biochar (SDB) for Wastewater Treatment: Recent Advances in 2020–2025,2025,Applied Sciences (Switzerland),10.3390/app15116173,china,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,48
Preparation of magnetic coconut shell biochar and its removal of tetracycline from water,2025,Fuhe Cailiao Xuebao/Acta Materiae Compositae Sinica,10.13801/j.cnki.fhclxb.20240821.004,china,Biochar,Tetraciclina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,108
Experimental and modeling insights into adsorption and leaching of sulfadiazine and florfenicol in saturated porous media: Role of multiple wet-dry cycling aged biochar,2025,Journal of Soils and Sediments,10.1007/s11368-025-04048-0,china,Biochar,,,,Freundlich,,,,,,Sintetica,,INCLUIDO_ALTA,101
Ag₃PO₄/clay-based heterostructures as sustainable devices for efficient water disinfection and contaminant removal via cooperative processes of adsorption and visible light-driven degradation,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108055,brazil,Arcilla/Zeolita,Ciprofloxacino,,99.7,,,,,,,,,INCLUIDO_ALTA,36
Degradation of cefixime antibiotic by heterogeneous catalytic ozonation process using novel LDH/zeolite nano-composite: modeling and optimization process,2025,Journal of Environmental Health Science and Engineering,10.1007/s40201-025-00941-5,,Nanocompuesto,,,,,,,,,2.5,,,INCLUIDO_ALTA,51
Waste PET Plastic-Derived UIO-66(Zr)-MOF Adsorbent for Dispersive Solid Phase Extraction and Removal of Penicillin Antibiotics Water Systems,2025,Analytical Science Advances,10.1002/ansa.70023,south africa,MOF,Amoxicilina,,,Freundlich,PSO,,,,,Real,,INCLUIDO_ALTA,74
Ultrafast degradation of tetracycline via peroxymonosulfate activation using ZIF-8 modified biochar-supported MgAl/LDH,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116860,china,Biochar,Tetraciclina,,,,,,,,,Real,,INCLUIDO_ALTA,32
Investigating photocatalytic removal of Doxycycline antibiotic using ZnO@g C3N4 nanocomposite in aqueous environments,2025,Environment and Water Engineering,10.22034/ewe.2025.475457.1963,,Nanocompuesto,Doxiciclina,,,,,,,,0.5,,,INCLUIDO_ALTA,81
Antibiotic adsorption from real pharmaceutical factory wastewater using a hole-punched flat ceramic membrane based on clay and hydroxyapatite in a fixed bed module,2025,Results in Engineering,10.1016/j.rineng.2025.105364,,Arcilla/Zeolita,Tetraciclina; Ofloxacino,,,Langmuir,,,,,,,142.0,INCLUIDO_ALTA,101
Unveiling adsorption mechanisms and regeneration challenges of durian peel biochar for ciprofloxacin removal: Batch experiments and DFT study,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.107991,china,Biochar,Ciprofloxacino,,,,,,,,,,,INCLUIDO_ALTA,105
Captor of glyphosate in aqueous environment - a novel multifunctional “fragmented 2D” magnetic composite nanomaterials Fe3O4/GO/Sm(OH)CO3,2025,Materials Today Chemistry,10.1016/j.mtchem.2025.102764,china,,,,,Sips,PSO,,,,,,,INCLUIDO_ALTA,61
Recent research progress of photoelectrocatalysis technology in the removal of organic pollutants from water,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.107911,china,,,,,,,,,,,,,INCLUIDO_ALTA,25
Enhancing single and multi-component adsorption efficiency of pharmaceutical emerging contaminants using bio waste-derived carbon materials and geopolymers,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.107914,portugal,Carbon activado,Sulfametoxazol,,,Freundlich,PSO,,527.0,,,,,INCLUIDO_ALTA,73
Microbial modification enhances tetracycline removal by biochar during electrochemical advanced oxidation through a multilevel mechanism,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116476,china,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,85
Evaluation of waste polyethylene terephthalate bottles as ligands for the synthesis of manganese-based metal-organic framework and removal of tetracycline antibiotics from aqueous solutions,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116402,,MOF,Tetraciclina,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,175
Optimization of photocatalytic degradation of sulfamethoxazole from wastewater using developed N-doped TiO2/biochar,2025,Results in Engineering,10.1016/j.rineng.2025.105170,ethiopia,Biochar,Sulfametoxazol,,,Langmuir,PFO,,,,1.5,Real,6.0,INCLUIDO_ALTA,55
A recycled polymetallic catalyst derived from acid mine drainage(AMD) for efficient tetracycline removal via peroxymonosulfate activation,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.107899,china,,Tetraciclina,,99.5,,,,,,,,,INCLUIDO_ALTA,42
Enhanced paraben removal through synergistic catalytic ozonation and adsorption processes using Fe3O4-GAC magnetic composite,2025,Applied Water Science,10.1007/s13201-025-02475-5,,Carbon activado,,,,Langmuir,PFO + PSO,,,,1.5,,,INCLUIDO_ALTA,47
A promising peanut shell-derived biochar via ultrasonic-assisted P/O codoping for simultaneous adsorption of cadmium(II) and tetracycline from aqueous solutions,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116642,china,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,59
Enhanced catalytic activity of rice husk biochar for antibiotics degradation: Synergistic effects of copolymerization and mineral removal,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116560,,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,46
Adsorption and release profile analysis of oxytetracycline drug on functionalized graphene oxide nanoparticles,2025,Results in Materials,10.1016/j.rinma.2025.100711,iraq,Nanocompuesto,Tetraciclina; Oxitetraciclina,,,Langmuir,,,,,,Sintetica,,INCLUIDO_ALTA,132
Coadsorbent boosts Caragana-derived carbon for breakthrough antibiotic capture in a robust nanosheet-on-carbon architecture,2025,Journal of Environmental Chemical Engineering,10.1016/j.jece.2025.116426,mongolia,,Doxiciclina,,,,,,,,0.4,,,INCLUIDO_ALTA,53
Enhanced Zn-Co-Fe Layered Double Hydroxides for Effective Levofloxacin Removal: Innovation in Reuse of Waste Adsorbent,2025,Journal of Pharmaceutical Innovation,10.1007/s12247-025-09988-1,egypt,,Levofloxacino,390.0,,Langmuir,,,,,,,,INCLUIDO_ALTA,150
One-pot preparation of conductive carbon black porous organic polymer composites for highly sensitive detection of chloramphenicol,2025,Microchemical Journal,10.1016/j.microc.2025.113791,china,Hidrogel/Polimero,Cloranfenicol,,,Langmuir,,,,,,,,INCLUIDO_ALTA,20
Environmentally Friendly Cellulose/Lignin Aerogel as Adsorbent for Efficiently Adsorptive Removal of Trimethoprim from Water,2025,Environmental Engineering Science,10.1089/ees.2024.0335,china,Biopolimero,Trimetoprima,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,99
Adsorption of antibiotics from aqueous solution by cucurbit[8]uril-based supramolecular polymer material,2025,Surfaces and Interfaces,10.1016/j.surfin.2025.106535,china,Hidrogel/Polimero,Tetraciclina; Norfloxacino; Sulfametoxazol,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,118
Enhanced Degradation of Oxytetracycline Hydrochloride: A Comparative Study of Adsorption and Catalytic Wet Air Oxidation Using Cuttlefish Bone/CuFe2O4 Ferrite Composites,2025,Catalysis Surveys from Asia,10.1007/s10563-025-09447-4,,,Oxitetraciclina,,24.0,Langmuir + Freundlich,,,,,0.09,,,INCLUIDO_ALTA,74
Defect density of zirconium determines its binding sites and force to antibiotic resistance genes,2025,Chemical Engineering Journal,10.1016/j.cej.2025.163042,china,,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,50
Preconcentration of selected cephalosporins using waste PET-derived UIO-66 as an adsorbent before HPLC-DAD quantification,2025,Green Analytical Chemistry,10.1016/j.greeac.2025.100272,south africa,,,,,Langmuir,PSO,,,,,Sintetica,,INCLUIDO_ALTA,88
Multistage nanofiltration membranes with adsorptive substrate for enhanced removal of emerging organic pollutants,2025,Journal of Membrane Science,10.1016/j.memsci.2025.124095,belgium,Hidrogel/Polimero,,,95.0,,,,,,,,,INCLUIDO_ALTA,34
"Adsorption of fluoroquinolone antibiotics in aqueous solutions using nanomaterials: mechanisms, challenges, and future perspectives",2025,Nanotechnology for Environmental Engineering,10.1007/s41204-025-00417-9,,,Norfloxacino,,,Langmuir,PSO,,,,20.0,,,INCLUIDO_ALTA,127
Triclosan removal from synthetic solution using corn cobs and their magnetic composites: Insights from batch adsorption and fixed-bed column studies,2025,Industrial Crops and Products,10.1016/j.indcrop.2025.120917,ecuador,,,,,Langmuir,PSO,,66.3,,,Sintetica,,INCLUIDO_ALTA,64
Removal of antibiotics from aqueous solution by chitosan grafted banana peel activated carbon,2025,Journal of Molecular Liquids,10.1016/j.molliq.2025.127431,iraq,Carbon activado,Doxiciclina,,,Langmuir,PFO + PSO,,,,,,,INCLUIDO_ALTA,121
Ultra-large adsorption capacity for tetracycline by defatted Schizochytrium limacinum residue biochar,2025,Algal Research,10.1016/j.algal.2025.104011,china,Biochar,Tetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,64
"Chromium-based itaconic acid-functionalized MOF: a microcarrier for sustained drug release, synergistic antibacterial effect with metronidazole, and enhanced infection control",2025,Journal of Sol-Gel Science and Technology,10.1007/s10971-025-06729-1,india,MOF,Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,46
High removal efficiency of antibiotic and dyes by heterogeneous photo-Fenton process using red mud and waste Maotai distillers’ grains as catalyst precursors,2025,Applied Surface Science,10.1016/j.apsusc.2025.162701,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,17
Advancements in Biochar as a Sustainable Adsorbent for Water Pollution Mitigation,2025,Advanced Science,10.1002/advs.202410383,,Biochar,,,90.0,,,,,,,,,INCLUIDO_ALTA,51
Design of electronic conduction structure based on graphite structure: Mechanism and peroxymonosulfate activation enhancement,2025,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2025.136482,china,,Tetraciclina,,80.0,,,,,,,,,INCLUIDO_ALTA,19
Innovative eco-sustainable reishi mushroom-based adsorbents for progesterone removal and agricultural sustainability,2025,RSC Advances,10.1039/d5ra01906k,egypt,,Progesterona,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,88
